path,generator,label,label_name,filename
/kaggle/input/datasets/vtphatt2/genimage-wukong/GenImage/wukong/train/ai/273_wukong_image33.png,Wukong,1,ai,
/kaggle/input/datasets/vtphatt2/genimage-stable-diffusion-v1-4/GenImage/stable_diffusion_v_1_4/train/ai/507_sdv4_00119.png,SD1.4,1,ai,
/kaggle/input/datasets/vtphatt2/genimage-glide/glide/imagenet_glide/train/ai/GLIDE_1000_200_02_235_glide_00177.png,GLIDE,1,ai,
/kaggle/input/datasets/vtphatt2/genimage-glide/glide/imagenet_glide/train/ai/GLIDE_1000_200_03_308_glide_00013.png,GLIDE,1,ai,
/kaggle/input/datasets/vtphatt2/genimage-adm/GenImage/ADM/imagenet_ai_0508_adm/train/nature/n02927161_10747.JPEG,ADM,0,nature,n02927161_10747.JPEG
/kaggle/input/datasets/vtphatt2/genimage-stable-diffusion-v1-4/GenImage/stable_diffusion_v_1_4/train/nature/n03706229_9032.JPEG,SD1.4,0,nature,n03706229_9032.JPEG
/kaggle/input/datasets/vtphatt2/genimage-adm/GenImage/ADM/imagenet_ai_0508_adm/train/ai/232_adm_110.PNG,ADM,1,ai,
/kaggle/input/datasets/vtphatt2/genimage-biggan/BigGAN/imagenet_ai_0419_biggan/train/ai/662_biggan_00170.png,BigGAN,1,ai,
/kaggle/input/datasets/vtphatt2/genimage-wukong/GenImage/wukong/train/ai/818_wukong_image18.png,Wukong,1,ai,
/kaggle/input/datasets/vtphatt2/genimage-biggan/BigGAN/imagenet_ai_0419_biggan/train/ai/995_biggan_00148.png,BigGAN,1,ai,
/kaggle/input/datasets/vtphatt2/genimage-biggan/BigGAN/imagenet_ai_0419_biggan/train/nature/n09229709_5710.JPEG,BigGAN,0,nature,n09229709_5710.JPEG
/kaggle/input/datasets/vtphatt2/genimage-biggan/BigGAN/imagenet_ai_0419_biggan/train/nature/n02107312_4274.JPEG,BigGAN,0,nature,n02107312_4274.JPEG
/kaggle/input/datasets/vtphatt2/genimage-biggan/BigGAN/imagenet_ai_0419_biggan/train/ai/701_biggan_00037.png,BigGAN,1,ai,
/kaggle/input/datasets/vtphatt2/genimage-adm/GenImage/ADM/imagenet_ai_0508_adm/train/nature/n02408429_4522.JPEG,ADM,0,nature,n02408429_4522.JPEG
/kaggle/input/datasets/vtphatt2/genimage-glide/glide/imagenet_glide/train/ai/GLIDE_1000_200_06_687_glide_00190.png,GLIDE,1,ai,
/kaggle/input/datasets/vtphatt2/genimage-stable-diffusion-v1-4/GenImage/stable_diffusion_v_1_4/train/ai/066_sdv4_00064.png,SD1.4,1,ai,
/kaggle/input/datasets/vtphatt2/genimage-adm/GenImage/ADM/imagenet_ai_0508_adm/train/nature/n01667778_5883.JPEG,ADM,0,nature,n01667778_5883.JPEG
/kaggle/input/datasets/vtphatt2/genimage-biggan/BigGAN/imagenet_ai_0419_biggan/train/nature/n04039381_9336.JPEG,BigGAN,0,nature,n04039381_9336.JPEG
/kaggle/input/datasets/vtphatt2/genimage-wukong/GenImage/wukong/train/ai/944_wukong_image92.png,Wukong,1,ai,
/kaggle/input/datasets/vtphatt2/genimage-adm/GenImage/ADM/imagenet_ai_0508_adm/train/nature/n03792782_66019.JPEG,ADM,0,nature,n03792782_66019.JPEG
/kaggle/input/datasets/vtphatt2/genimage-stable-diffusion-v1-5/GenImage/stable_diffusion_v_1_5/train/ai/721_sdv5_00159.png,SD1.5,1,ai,
/kaggle/input/datasets/vtphatt2/genimage-biggan/BigGAN/imagenet_ai_0419_biggan/train/nature/n03673027_2561.JPEG,BigGAN,0,nature,n03673027_2561.JPEG
/kaggle/input/datasets/vtphatt2/genimage-wukong/GenImage/wukong/train/nature/n03961711_13307.JPEG,Wukong,0,nature,n03961711_13307.JPEG
/kaggle/input/datasets/vtphatt2/genimage-biggan/BigGAN/imagenet_ai_0419_biggan/train/nature/n02699494_11898.JPEG,BigGAN,0,nature,n02699494_11898.JPEG
/kaggle/input/datasets/vtphatt2/genimage-biggan/BigGAN/imagenet_ai_0419_biggan/train/ai/284_biggan_00062.png,BigGAN,1,ai,
/kaggle/input/datasets/vtphatt2/genimage-adm/GenImage/ADM/imagenet_ai_0508_adm/train/ai/80_adm_19.PNG,ADM,1,ai,
/kaggle/input/datasets/vtphatt2/genimage-glide/glide/imagenet_glide/train/nature/n02749479_22526.JPEG,GLIDE,0,nature,n02749479_22526.JPEG
/kaggle/input/datasets/vtphatt2/genimage-stable-diffusion-v1-5/GenImage/stable_diffusion_v_1_5/train/nature/n02443114_5403.JPEG,SD1.5,0,nature,n02443114_5403.JPEG
/kaggle/input/datasets/vtphatt2/genimage-stable-diffusion-v1-5/GenImage/stable_diffusion_v_1_5/train/ai/971_sdv5_00118.png,SD1.5,1,ai,
/kaggle/input/datasets/vtphatt2/genimage-adm/GenImage/ADM/imagenet_ai_0508_adm/train/nature/n03134739_4725.JPEG,ADM,0,nature,n03134739_4725.JPEG
/kaggle/input/datasets/vtphatt2/genimage-adm/GenImage/ADM/imagenet_ai_0508_adm/train/ai/53_adm_141.PNG,ADM,1,ai,
/kaggle/input/datasets/vtphatt2/genimage-biggan/BigGAN/imagenet_ai_0419_biggan/train/ai/993_biggan_00134.png,BigGAN,1,ai,
/kaggle/input/datasets/vtphatt2/genimage-stable-diffusion-v1-4/GenImage/stable_diffusion_v_1_4/train/ai/593_sdv4_00117.png,SD1.4,1,ai,
/kaggle/input/datasets/vtphatt2/genimage-stable-diffusion-v1-4/GenImage/stable_diffusion_v_1_4/train/nature/n07747607_24528.JPEG,SD1.4,0,nature,n07747607_24528.JPEG
/kaggle/input/datasets/vtphatt2/genimage-biggan/BigGAN/imagenet_ai_0419_biggan/train/nature/n02980441_27690.JPEG,BigGAN,0,nature,n02980441_27690.JPEG
/kaggle/input/datasets/vtphatt2/genimage-stable-diffusion-v1-5/GenImage/stable_diffusion_v_1_5/train/ai/062_sdv5_00131.png,SD1.5,1,ai,
/kaggle/input/datasets/vtphatt2/genimage-adm/GenImage/ADM/imagenet_ai_0508_adm/train/ai/179_adm_48.PNG,ADM,1,ai,
/kaggle/input/datasets/vtphatt2/genimage-adm/GenImage/ADM/imagenet_ai_0508_adm/train/ai/862_adm_20.PNG,ADM,1,ai,
/kaggle/input/datasets/vtphatt2/genimage-biggan/BigGAN/imagenet_ai_0419_biggan/train/ai/467_biggan_00181.png,BigGAN,1,ai,
/kaggle/input/datasets/vtphatt2/genimage-adm/GenImage/ADM/imagenet_ai_0508_adm/train/ai/422_adm_127.PNG,ADM,1,ai,
/kaggle/input/datasets/vtphatt2/genimage-wukong/GenImage/wukong/train/nature/n03495258_19512.JPEG,Wukong,0,nature,n03495258_19512.JPEG
/kaggle/input/datasets/vtphatt2/genimage-wukong/GenImage/wukong/train/nature/n02342885_5441.JPEG,Wukong,0,nature,n02342885_5441.JPEG
/kaggle/input/datasets/vtphatt2/genimage-biggan/BigGAN/imagenet_ai_0419_biggan/train/nature/n02747177_20693.JPEG,BigGAN,0,nature,n02747177_20693.JPEG
/kaggle/input/datasets/vtphatt2/genimage-stable-diffusion-v1-4/GenImage/stable_diffusion_v_1_4/train/ai/922_sdv4_00060.png,SD1.4,1,ai,
/kaggle/input/datasets/vtphatt2/genimage-wukong/GenImage/wukong/train/nature/n04523525_21080.JPEG,Wukong,0,nature,n04523525_21080.JPEG
/kaggle/input/datasets/vtphatt2/genimage-stable-diffusion-v1-4/GenImage/stable_diffusion_v_1_4/train/nature/n02123159_5670.JPEG,SD1.4,0,nature,n02123159_5670.JPEG
/kaggle/input/datasets/vtphatt2/genimage-wukong/GenImage/wukong/train/ai/240_wukong_image164.png,Wukong,1,ai,
/kaggle/input/datasets/vtphatt2/genimage-stable-diffusion-v1-4/GenImage/stable_diffusion_v_1_4/train/nature/n02109961_18138.JPEG,SD1.4,0,nature,n02109961_18138.JPEG
/kaggle/input/datasets/vtphatt2/genimage-stable-diffusion-v1-5/GenImage/stable_diffusion_v_1_5/train/ai/412_sdv5_00102.png,SD1.5,1,ai,
/kaggle/input/datasets/vtphatt2/genimage-stable-diffusion-v1-5/GenImage/stable_diffusion_v_1_5/train/nature/n03980874_6744.JPEG,SD1.5,0,nature,n03980874_6744.JPEG
/kaggle/input/datasets/vtphatt2/genimage-biggan/BigGAN/imagenet_ai_0419_biggan/train/nature/n03868863_2845.JPEG,BigGAN,0,nature,n03868863_2845.JPEG
/kaggle/input/datasets/vtphatt2/genimage-stable-diffusion-v1-4/GenImage/stable_diffusion_v_1_4/train/nature/n04111531_2854.JPEG,SD1.4,0,nature,n04111531_2854.JPEG
/kaggle/input/datasets/vtphatt2/genimage-glide/glide/imagenet_glide/train/nature/n02190166_10892.JPEG,GLIDE,0,nature,n02190166_10892.JPEG
/kaggle/input/datasets/vtphatt2/genimage-stable-diffusion-v1-4/GenImage/stable_diffusion_v_1_4/train/ai/158_sdv4_00006.png,SD1.4,1,ai,
/kaggle/input/datasets/vtphatt2/genimage-stable-diffusion-v1-5/GenImage/stable_diffusion_v_1_5/train/ai/708_sdv5_00163.png,SD1.5,1,ai,
/kaggle/input/datasets/vtphatt2/genimage-glide/glide/imagenet_glide/train/nature/n02877765_1131.JPEG,GLIDE,0,nature,n02877765_1131.JPEG
/kaggle/input/datasets/vtphatt2/genimage-stable-diffusion-v1-4/GenImage/stable_diffusion_v_1_4/train/ai/505_sdv4_00063.png,SD1.4,1,ai,
/kaggle/input/datasets/vtphatt2/genimage-adm/GenImage/ADM/imagenet_ai_0508_adm/train/ai/588_adm_11.PNG,ADM,1,ai,
/kaggle/input/datasets/vtphatt2/genimage-wukong/GenImage/wukong/train/nature/n02009912_14362.JPEG,Wukong,0,nature,n02009912_14362.JPEG
/kaggle/input/datasets/vtphatt2/genimage-stable-diffusion-v1-5/GenImage/stable_diffusion_v_1_5/train/ai/189_sdv5_00129.png,SD1.5,1,ai,
/kaggle/input/datasets/vtphatt2/genimage-glide/glide/imagenet_glide/train/nature/n01740131_4753.JPEG,GLIDE,0,nature,n01740131_4753.JPEG
/kaggle/input/datasets/vtphatt2/genimage-stable-diffusion-v1-5/GenImage/stable_diffusion_v_1_5/train/nature/n01494475_5034.JPEG,SD1.5,0,nature,n01494475_5034.JPEG
/kaggle/input/datasets/vtphatt2/genimage-adm/GenImage/ADM/imagenet_ai_0508_adm/train/nature/n02259212_989.JPEG,ADM,0,nature,n02259212_989.JPEG
/kaggle/input/datasets/vtphatt2/genimage-glide/glide/imagenet_glide/train/ai/GLIDE_1000_200_05_560_glide_00026.png,GLIDE,1,ai,
/kaggle/input/datasets/vtphatt2/genimage-glide/glide/imagenet_glide/train/nature/n03127925_971.JPEG,GLIDE,0,nature,n03127925_971.JPEG
/kaggle/input/datasets/vtphatt2/genimage-biggan/BigGAN/imagenet_ai_0419_biggan/train/ai/052_biggan_00098.png,BigGAN,1,ai,
/kaggle/input/datasets/vtphatt2/genimage-stable-diffusion-v1-4/GenImage/stable_diffusion_v_1_4/train/ai/399_sdv4_00051.png,SD1.4,1,ai,
/kaggle/input/datasets/vtphatt2/genimage-biggan/BigGAN/imagenet_ai_0419_biggan/train/nature/n10148035_79114.JPEG,BigGAN,0,nature,n10148035_79114.JPEG
/kaggle/input/datasets/vtphatt2/genimage-glide/glide/imagenet_glide/train/ai/GLIDE_1000_200_06_697_glide_00193.png,GLIDE,1,ai,
/kaggle/input/datasets/vtphatt2/genimage-biggan/BigGAN/imagenet_ai_0419_biggan/train/ai/547_biggan_00106.png,BigGAN,1,ai,
/kaggle/input/datasets/vtphatt2/genimage-biggan/BigGAN/imagenet_ai_0419_biggan/train/ai/653_biggan_00087.png,BigGAN,1,ai,
/kaggle/input/datasets/vtphatt2/genimage-glide/glide/imagenet_glide/train/ai/GLIDE_1000_200_03_393_glide_00079.png,GLIDE,1,ai,
/kaggle/input/datasets/vtphatt2/genimage-wukong/GenImage/wukong/train/ai/812_wukong_image78.png,Wukong,1,ai,
/kaggle/input/datasets/vtphatt2/genimage-stable-diffusion-v1-5/GenImage/stable_diffusion_v_1_5/train/nature/n03884397_2843.JPEG,SD1.5,0,nature,n03884397_2843.JPEG
/kaggle/input/datasets/vtphatt2/genimage-stable-diffusion-v1-5/GenImage/stable_diffusion_v_1_5/train/nature/n02112137_10836.JPEG,SD1.5,0,nature,n02112137_10836.JPEG
/kaggle/input/datasets/vtphatt2/genimage-biggan/BigGAN/imagenet_ai_0419_biggan/train/ai/085_biggan_00161.png,BigGAN,1,ai,
/kaggle/input/datasets/vtphatt2/genimage-adm/GenImage/ADM/imagenet_ai_0508_adm/train/ai/433_adm_3.PNG,ADM,1,ai,
/kaggle/input/datasets/vtphatt2/genimage-glide/glide/imagenet_glide/train/ai/GLIDE_1000_200_04_400_glide_00059.png,GLIDE,1,ai,
/kaggle/input/datasets/vtphatt2/genimage-biggan/BigGAN/imagenet_ai_0419_biggan/train/ai/880_biggan_00060.png,BigGAN,1,ai,
/kaggle/input/datasets/vtphatt2/genimage-stable-diffusion-v1-5/GenImage/stable_diffusion_v_1_5/train/nature/n02104029_5351.JPEG,SD1.5,0,nature,n02104029_5351.JPEG
/kaggle/input/datasets/vtphatt2/genimage-biggan/BigGAN/imagenet_ai_0419_biggan/train/nature/n13054560_335.JPEG,BigGAN,0,nature,n13054560_335.JPEG
/kaggle/input/datasets/vtphatt2/genimage-wukong/GenImage/wukong/train/ai/39_wukong_image114.png,Wukong,1,ai,
/kaggle/input/datasets/vtphatt2/genimage-stable-diffusion-v1-4/GenImage/stable_diffusion_v_1_4/train/nature/n04350905_34915.JPEG,SD1.4,0,nature,n04350905_34915.JPEG
/kaggle/input/datasets/vtphatt2/genimage-biggan/BigGAN/imagenet_ai_0419_biggan/train/ai/938_biggan_00059.png,BigGAN,1,ai,
/kaggle/input/datasets/vtphatt2/genimage-stable-diffusion-v1-4/GenImage/stable_diffusion_v_1_4/train/ai/509_sdv4_00061.png,SD1.4,1,ai,
/kaggle/input/datasets/vtphatt2/genimage-stable-diffusion-v1-4/GenImage/stable_diffusion_v_1_4/train/ai/076_sdv4_00086.png,SD1.4,1,ai,
/kaggle/input/datasets/vtphatt2/genimage-glide/glide/imagenet_glide/train/ai/GLIDE_1000_200_03_366_glide_00130.png,GLIDE,1,ai,
/kaggle/input/datasets/vtphatt2/genimage-glide/glide/imagenet_glide/train/nature/n07860988_9906.JPEG,GLIDE,0,nature,n07860988_9906.JPEG
/kaggle/input/datasets/vtphatt2/genimage-wukong/GenImage/wukong/train/nature/n01667778_3425.JPEG,Wukong,0,nature,n01667778_3425.JPEG
/kaggle/input/datasets/vtphatt2/genimage-adm/GenImage/ADM/imagenet_ai_0508_adm/train/ai/706_adm_82.PNG,ADM,1,ai,
/kaggle/input/datasets/vtphatt2/genimage-biggan/BigGAN/imagenet_ai_0419_biggan/train/ai/171_biggan_00120.png,BigGAN,1,ai,
/kaggle/input/datasets/vtphatt2/genimage-glide/glide/imagenet_glide/train/nature/n07716358_7355.JPEG,GLIDE,0,nature,n07716358_7355.JPEG
/kaggle/input/datasets/vtphatt2/genimage-biggan/BigGAN/imagenet_ai_0419_biggan/train/ai/229_biggan_00059.png,BigGAN,1,ai,
/kaggle/input/datasets/vtphatt2/genimage-biggan/BigGAN/imagenet_ai_0419_biggan/train/ai/916_biggan_00130.png,BigGAN,1,ai,
/kaggle/input/datasets/vtphatt2/genimage-glide/glide/imagenet_glide/train/nature/n01735189_20983.JPEG,GLIDE,0,nature,n01735189_20983.JPEG
/kaggle/input/datasets/vtphatt2/genimage-biggan/BigGAN/imagenet_ai_0419_biggan/train/nature/n07831146_4781.JPEG,BigGAN,0,nature,n07831146_4781.JPEG
/kaggle/input/datasets/vtphatt2/genimage-biggan/BigGAN/imagenet_ai_0419_biggan/train/nature/n03063599_2372.JPEG,BigGAN,0,nature,n03063599_2372.JPEG
/kaggle/input/datasets/vtphatt2/genimage-adm/GenImage/ADM/imagenet_ai_0508_adm/train/ai/414_adm_121.PNG,ADM,1,ai,
/kaggle/input/datasets/vtphatt2/genimage-stable-diffusion-v1-4/GenImage/stable_diffusion_v_1_4/train/ai/171_sdv4_00178.png,SD1.4,1,ai,
/kaggle/input/datasets/vtphatt2/genimage-stable-diffusion-v1-4/GenImage/stable_diffusion_v_1_4/train/nature/n07754684_11243.JPEG,SD1.4,0,nature,n07754684_11243.JPEG
/kaggle/input/datasets/vtphatt2/genimage-adm/GenImage/ADM/imagenet_ai_0508_adm/train/ai/984_adm_28.PNG,ADM,1,ai,
/kaggle/input/datasets/vtphatt2/genimage-biggan/BigGAN/imagenet_ai_0419_biggan/train/nature/n03017168_32522.JPEG,BigGAN,0,nature,n03017168_32522.JPEG
/kaggle/input/datasets/vtphatt2/genimage-glide/glide/imagenet_glide/train/ai/GLIDE_1000_200_06_619_glide_00166.png,GLIDE,1,ai,
/kaggle/input/datasets/vtphatt2/genimage-biggan/BigGAN/imagenet_ai_0419_biggan/train/nature/n01629819_15304.JPEG,BigGAN,0,nature,n01629819_15304.JPEG
/kaggle/input/datasets/vtphatt2/genimage-glide/glide/imagenet_glide/train/nature/n03042490_4028.JPEG,GLIDE,0,nature,n03042490_4028.JPEG
/kaggle/input/datasets/vtphatt2/genimage-stable-diffusion-v1-4/GenImage/stable_diffusion_v_1_4/train/nature/n03769881_3612.JPEG,SD1.4,0,nature,n03769881_3612.JPEG
/kaggle/input/datasets/vtphatt2/genimage-wukong/GenImage/wukong/train/ai/179_wukong_image109.png,Wukong,1,ai,
/kaggle/input/datasets/vtphatt2/genimage-stable-diffusion-v1-4/GenImage/stable_diffusion_v_1_4/train/nature/n03393912_14998.JPEG,SD1.4,0,nature,n03393912_14998.JPEG
/kaggle/input/datasets/vtphatt2/genimage-biggan/BigGAN/imagenet_ai_0419_biggan/train/nature/n04507155_1999.JPEG,BigGAN,0,nature,n04507155_1999.JPEG
/kaggle/input/datasets/vtphatt2/genimage-stable-diffusion-v1-5/GenImage/stable_diffusion_v_1_5/train/ai/950_sdv5_00126.png,SD1.5,1,ai,
/kaggle/input/datasets/vtphatt2/genimage-adm/GenImage/ADM/imagenet_ai_0508_adm/train/nature/n02098413_624.JPEG,ADM,0,nature,n02098413_624.JPEG
/kaggle/input/datasets/vtphatt2/genimage-biggan/BigGAN/imagenet_ai_0419_biggan/train/ai/015_biggan_00033.png,BigGAN,1,ai,
/kaggle/input/datasets/vtphatt2/genimage-stable-diffusion-v1-4/GenImage/stable_diffusion_v_1_4/train/nature/n02526121_2855.JPEG,SD1.4,0,nature,n02526121_2855.JPEG
/kaggle/input/datasets/vtphatt2/genimage-stable-diffusion-v1-4/GenImage/stable_diffusion_v_1_4/train/nature/n02025239_199.JPEG,SD1.4,0,nature,n02025239_199.JPEG
/kaggle/input/datasets/vtphatt2/genimage-biggan/BigGAN/imagenet_ai_0419_biggan/train/nature/n03623198_13984.JPEG,BigGAN,0,nature,n03623198_13984.JPEG
/kaggle/input/datasets/vtphatt2/genimage-stable-diffusion-v1-4/GenImage/stable_diffusion_v_1_4/train/ai/421_sdv4_00130.png,SD1.4,1,ai,
/kaggle/input/datasets/vtphatt2/genimage-wukong/GenImage/wukong/train/ai/781_wukong_image5.png,Wukong,1,ai,
/kaggle/input/datasets/vtphatt2/genimage-stable-diffusion-v1-4/GenImage/stable_diffusion_v_1_4/train/nature/n09835506_14416.JPEG,SD1.4,0,nature,n09835506_14416.JPEG
/kaggle/input/datasets/vtphatt2/genimage-wukong/GenImage/wukong/train/ai/437_wukong_image150.png,Wukong,1,ai,
/kaggle/input/datasets/vtphatt2/genimage-stable-diffusion-v1-4/GenImage/stable_diffusion_v_1_4/train/nature/n07248320_73327.JPEG,SD1.4,0,nature,n07248320_73327.JPEG
/kaggle/input/datasets/vtphatt2/genimage-stable-diffusion-v1-5/GenImage/stable_diffusion_v_1_5/train/ai/138_sdv5_00172.png,SD1.5,1,ai,
/kaggle/input/datasets/vtphatt2/genimage-stable-diffusion-v1-5/GenImage/stable_diffusion_v_1_5/train/ai/788_sdv5_00007.png,SD1.5,1,ai,
/kaggle/input/datasets/vtphatt2/genimage-stable-diffusion-v1-4/GenImage/stable_diffusion_v_1_4/train/nature/n04522168_9096.JPEG,SD1.4,0,nature,n04522168_9096.JPEG
/kaggle/input/datasets/vtphatt2/genimage-adm/GenImage/ADM/imagenet_ai_0508_adm/train/nature/n07584110_8640.JPEG,ADM,0,nature,n07584110_8640.JPEG
/kaggle/input/datasets/vtphatt2/genimage-adm/GenImage/ADM/imagenet_ai_0508_adm/train/ai/190_adm_71.PNG,ADM,1,ai,
/kaggle/input/datasets/vtphatt2/genimage-glide/glide/imagenet_glide/train/ai/GLIDE_1000_200_08_863_glide_00014.png,GLIDE,1,ai,
/kaggle/input/datasets/vtphatt2/genimage-wukong/GenImage/wukong/train/nature/n03868242_4.JPEG,Wukong,0,nature,n03868242_4.JPEG
/kaggle/input/datasets/vtphatt2/genimage-stable-diffusion-v1-5/GenImage/stable_diffusion_v_1_5/train/nature/n03444034_23169.JPEG,SD1.5,0,nature,n03444034_23169.JPEG
/kaggle/input/datasets/vtphatt2/genimage-adm/GenImage/ADM/imagenet_ai_0508_adm/train/ai/958_adm_149.PNG,ADM,1,ai,
/kaggle/input/datasets/vtphatt2/genimage-adm/GenImage/ADM/imagenet_ai_0508_adm/train/ai/433_adm_134.PNG,ADM,1,ai,
/kaggle/input/datasets/vtphatt2/genimage-stable-diffusion-v1-5/GenImage/stable_diffusion_v_1_5/train/nature/n02669723_2135.JPEG,SD1.5,0,nature,n02669723_2135.JPEG
/kaggle/input/datasets/vtphatt2/genimage-adm/GenImage/ADM/imagenet_ai_0508_adm/train/ai/718_adm_53.PNG,ADM,1,ai,
/kaggle/input/datasets/vtphatt2/genimage-biggan/BigGAN/imagenet_ai_0419_biggan/train/nature/n02791124_988.JPEG,BigGAN,0,nature,n02791124_988.JPEG
/kaggle/input/datasets/vtphatt2/genimage-adm/GenImage/ADM/imagenet_ai_0508_adm/train/ai/770_adm_110.PNG,ADM,1,ai,
/kaggle/input/datasets/vtphatt2/genimage-stable-diffusion-v1-4/GenImage/stable_diffusion_v_1_4/train/ai/924_sdv4_00053.png,SD1.4,1,ai,
/kaggle/input/datasets/vtphatt2/genimage-adm/GenImage/ADM/imagenet_ai_0508_adm/train/ai/916_adm_189.PNG,ADM,1,ai,
/kaggle/input/datasets/vtphatt2/genimage-adm/GenImage/ADM/imagenet_ai_0508_adm/train/ai/198_adm_190.PNG,ADM,1,ai,
/kaggle/input/datasets/vtphatt2/genimage-biggan/BigGAN/imagenet_ai_0419_biggan/train/nature/n04317175_2895.JPEG,BigGAN,0,nature,n04317175_2895.JPEG
/kaggle/input/datasets/vtphatt2/genimage-stable-diffusion-v1-5/GenImage/stable_diffusion_v_1_5/train/nature/n03992509_10259.JPEG,SD1.5,0,nature,n03992509_10259.JPEG
/kaggle/input/datasets/vtphatt2/genimage-biggan/BigGAN/imagenet_ai_0419_biggan/train/ai/916_biggan_00043.png,BigGAN,1,ai,
/kaggle/input/datasets/vtphatt2/genimage-wukong/GenImage/wukong/train/nature/n02009912_7231.JPEG,Wukong,0,nature,n02009912_7231.JPEG
/kaggle/input/datasets/vtphatt2/genimage-biggan/BigGAN/imagenet_ai_0419_biggan/train/ai/389_biggan_00037.png,BigGAN,1,ai,
/kaggle/input/datasets/vtphatt2/genimage-stable-diffusion-v1-4/GenImage/stable_diffusion_v_1_4/train/nature/n02102480_5013.JPEG,SD1.4,0,nature,n02102480_5013.JPEG
/kaggle/input/datasets/vtphatt2/genimage-wukong/GenImage/wukong/train/ai/721_wukong_image64.png,Wukong,1,ai,
/kaggle/input/datasets/vtphatt2/genimage-glide/glide/imagenet_glide/train/nature/n03814639_5994.JPEG,GLIDE,0,nature,n03814639_5994.JPEG
/kaggle/input/datasets/vtphatt2/genimage-biggan/BigGAN/imagenet_ai_0419_biggan/train/nature/n04606251_5354.JPEG,BigGAN,0,nature,n04606251_5354.JPEG
/kaggle/input/datasets/vtphatt2/genimage-stable-diffusion-v1-4/GenImage/stable_diffusion_v_1_4/train/ai/759_sdv4_00123.png,SD1.4,1,ai,
/kaggle/input/datasets/vtphatt2/genimage-stable-diffusion-v1-5/GenImage/stable_diffusion_v_1_5/train/nature/n02509815_5051.JPEG,SD1.5,0,nature,n02509815_5051.JPEG
/kaggle/input/datasets/vtphatt2/genimage-stable-diffusion-v1-4/GenImage/stable_diffusion_v_1_4/train/nature/n01560419_2531.JPEG,SD1.4,0,nature,n01560419_2531.JPEG
/kaggle/input/datasets/vtphatt2/genimage-biggan/BigGAN/imagenet_ai_0419_biggan/train/ai/771_biggan_00182.png,BigGAN,1,ai,
/kaggle/input/datasets/vtphatt2/genimage-wukong/GenImage/wukong/train/ai/680_wukong_image1.png,Wukong,1,ai,
/kaggle/input/datasets/vtphatt2/genimage-stable-diffusion-v1-4/GenImage/stable_diffusion_v_1_4/train/ai/037_sdv4_00078.png,SD1.4,1,ai,
/kaggle/input/datasets/vtphatt2/genimage-adm/GenImage/ADM/imagenet_ai_0508_adm/train/ai/923_adm_189.PNG,ADM,1,ai,
/kaggle/input/datasets/vtphatt2/genimage-wukong/GenImage/wukong/train/ai/387_wukong_image31.png,Wukong,1,ai,
/kaggle/input/datasets/vtphatt2/genimage-wukong/GenImage/wukong/train/ai/689_wukong_image159.png,Wukong,1,ai,
/kaggle/input/datasets/vtphatt2/genimage-biggan/BigGAN/imagenet_ai_0419_biggan/train/nature/n02883205_48484.JPEG,BigGAN,0,nature,n02883205_48484.JPEG
/kaggle/input/datasets/vtphatt2/genimage-wukong/GenImage/wukong/train/ai/291_wukong_image67.png,Wukong,1,ai,
/kaggle/input/datasets/vtphatt2/genimage-stable-diffusion-v1-5/GenImage/stable_diffusion_v_1_5/train/nature/n04065272_2634.JPEG,SD1.5,0,nature,n04065272_2634.JPEG
/kaggle/input/datasets/vtphatt2/genimage-glide/glide/imagenet_glide/train/nature/n02106550_1745.JPEG,GLIDE,0,nature,n02106550_1745.JPEG
/kaggle/input/datasets/vtphatt2/genimage-stable-diffusion-v1-5/GenImage/stable_diffusion_v_1_5/train/ai/540_sdv5_00187.png,SD1.5,1,ai,
/kaggle/input/datasets/vtphatt2/genimage-stable-diffusion-v1-5/GenImage/stable_diffusion_v_1_5/train/ai/268_sdv5_00046.png,SD1.5,1,ai,
/kaggle/input/datasets/vtphatt2/genimage-adm/GenImage/ADM/imagenet_ai_0508_adm/train/nature/n02097130_12188.JPEG,ADM,0,nature,n02097130_12188.JPEG
/kaggle/input/datasets/vtphatt2/genimage-adm/GenImage/ADM/imagenet_ai_0508_adm/train/ai/989_adm_6.PNG,ADM,1,ai,
/kaggle/input/datasets/vtphatt2/genimage-stable-diffusion-v1-5/GenImage/stable_diffusion_v_1_5/train/nature/n02871525_6583.JPEG,SD1.5,0,nature,n02871525_6583.JPEG
/kaggle/input/datasets/vtphatt2/genimage-biggan/BigGAN/imagenet_ai_0419_biggan/train/ai/694_biggan_00016.png,BigGAN,1,ai,
/kaggle/input/datasets/vtphatt2/genimage-adm/GenImage/ADM/imagenet_ai_0508_adm/train/nature/n01560419_5927.JPEG,ADM,0,nature,n01560419_5927.JPEG
/kaggle/input/datasets/vtphatt2/genimage-glide/glide/imagenet_glide/train/nature/n03125729_16102.JPEG,GLIDE,0,nature,n03125729_16102.JPEG
/kaggle/input/datasets/vtphatt2/genimage-adm/GenImage/ADM/imagenet_ai_0508_adm/train/nature/n06874185_20999.JPEG,ADM,0,nature,n06874185_20999.JPEG
/kaggle/input/datasets/vtphatt2/genimage-stable-diffusion-v1-4/GenImage/stable_diffusion_v_1_4/train/nature/n04296562_7157.JPEG,SD1.4,0,nature,n04296562_7157.JPEG
